,Arm_ID,Point number,Move duration,Success,Manipulability - mu,Manipulability - jacobian,Manipulability - cur pose,Manipulability - roni,Mid joint proximity,Max Mid joint proximity,Sum Mid joint proximity,Sum Mid joint proximity- all joints
1404,_roll_z_0_1_pitch_y_0_1_pris_z_0_7_pitch_y_0_7,5,2.2370519638061523,True,0.9329999999999999,"[[ 0.00000000e+00  5.62535308e-01  2.40443406e-01  7.38352401e-01
   5.57340277e-01]
 [ 1.00000000e+00  9.85621741e-01 -1.89750499e-01 -5.82684878e-01
  -4.39835708e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.12220105e+00 -3.39579247e-01
  -4.04545273e-03]
 [ 0.00000000e+00  0.00000000e+00  6.19496969e-01  0.00000000e+00
   6.19496969e-01]
 [ 0.00000000e+00  0.00000000e+00  7.84999048e-01  0.00000000e+00
   7.84999048e-01]
 [ 0.00000000e+00  1.00000000e+00  3.66607163e-17  0.00000000e+00
  -7.21644966e-16]]",[ 0.55028407 -0.66810174  1.91726585  0.38879694 -1.911568    0.6588029 ],0.0,[0.009 0.006 0.047 0.002 0.046],0.047,0.095,0.11
1405,_roll_z_0_1_pitch_y_0_1_pris_z_0_7_pitch_y_0_7,6,1.522026777267456,True,0.8390000000000001,"[[ 0.          0.43829108  0.32475431  0.77342286  0.5753748 ]
 [ 1.          0.89476283 -0.23476541 -0.55910863 -0.41593937]
 [ 0.          0.         -0.98190559 -0.29868817  0.00618694]
 [ 0.          0.          0.58585234  0.          0.58585234]
 [ 0.          0.          0.81041782  0.          0.81041782]
 [ 0.          1.          0.          0.          0.        ]]",[ 0.43473676 -0.62593139  1.8741141   0.23535573 -1.88282821  0.63156294],0.0,[0.022 0.005 0.044 0.013 0.045],0.045,0.102,0.129
1406,_roll_z_0_1_pitch_y_0_1_pris_z_0_7_pitch_y_0_7,7,1.8260018825531008,True,0.569,"[[ 0.00000000e+00  7.36445452e-01  2.73993682e-01  5.41906993e-01
   3.93497785e-01]
 [ 1.00000000e+00  6.93428678e-01 -4.11472065e-01 -8.13812886e-01
  -5.90938246e-01]
 [ 0.00000000e+00  0.00000000e+00 -9.97313509e-01 -2.09869956e-01
   7.17518707e-03]
 [ 0.00000000e+00  0.00000000e+00  8.32349893e-01  0.00000000e+00
   8.32349893e-01]
 [ 0.00000000e+00  0.00000000e+00  5.54250535e-01  0.00000000e+00
   5.54250535e-01]
 [ 0.00000000e+00  1.00000000e+00  1.09652571e-17  0.00000000e+00
   0.00000000e+00]]",[ 0.73989596 -0.98333405  1.78223828  0.22736891 -1.79234435  0.97539374],0.0,[0.    0.012 0.04  0.015 0.041],0.040999999999999995,0.096,0.108
1407,_roll_z_0_1_pitch_y_0_1_pris_z_0_7_pitch_y_0_7,8,1.735300064086914,True,0.795,"[[ 0.          0.88189258  0.33885491  0.61648505  0.4413592 ]
 [ 1.          0.91570425 -0.42693943 -0.77673885 -0.55608946]
 [ 0.          0.         -1.26003484 -0.12892996  0.00815914]
 [ 0.          0.          0.78327631  0.          0.78327631]
 [ 0.          0.          0.62167372  0.          0.62167372]
 [ 0.          1.          0.          0.          0.        ]]",[ 0.87909243 -0.89991861  1.70008619  0.4788678  -1.71157819  0.90887048],0.0,[0.004 0.01  0.037 0.017 0.037],0.037000000000000005,0.091,0.105
1408,_roll_z_0_1_pitch_y_0_1_pris_z_0_7_pitch_y_0_7,9,1.818264961242676,True,0.847,"[[ 0.00000000e+00  8.39904288e-01  3.78888701e-01  6.60599065e-01
   4.71849547e-01]
 [ 1.00000000e+00  9.73260333e-01 -4.25965767e-01 -7.42678752e-01
  -5.30477034e-01]
 [ 0.00000000e+00  0.00000000e+00 -1.27440727e+00 -1.09713932e-01
  -7.21956876e-03]
 [ 0.00000000e+00  0.00000000e+00  7.47189381e-01  0.00000000e+00
   7.47189381e-01]
 [ 0.00000000e+00  0.00000000e+00  6.64611186e-01  0.00000000e+00
   6.64611186e-01]
 [ 0.00000000e+00  1.00000000e+00  6.17760057e-18  0.00000000e+00
   0.00000000e+00]]",[ 0.84984156 -0.843823    1.68073157  0.47488391 -1.67056298  0.85049231],0.0,[0.002 0.009 0.036 0.016 0.035],0.036000000000000004,0.087,0.098
1409,_roll_z_0_1_pitch_y_0_1_pris_z_0_7_pitch_y_0_7,10,1.8078091144561768,True,0.36,"[[ 0.00000000e+00  6.64698176e-01  2.48820249e-01  4.25807780e-01
   3.06216639e-01]
 [ 1.00000000e+00  5.05090300e-01 -5.20470573e-01 -8.90684824e-01
  -6.40529661e-01]
 [ 0.00000000e+00  0.00000000e+00 -8.17544419e-01 -1.59274224e-01
   7.28858879e-03]
 [ 0.00000000e+00  0.00000000e+00  9.02201992e-01  0.00000000e+00
   9.02201992e-01]
 [ 0.00000000e+00  0.00000000e+00  4.31313768e-01  0.00000000e+00
   4.31313768e-01]
 [ 0.00000000e+00  1.00000000e+00  1.16674139e-17  0.00000000e+00
   1.73472348e-18]]",[ 0.69732579 -1.12484788  1.73075177  0.03549867 -1.74101757  1.12594785],0.0,[0.001 0.016 0.038 0.101 0.038],0.10099999999999999,0.17700000000000002,0.19399999999999998
21390,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,1,4.049284934997559,True,0.568,"[[ 0.00000000e+00  5.71567969e-02  9.94592523e-01  9.49381820e-02
  -3.08308862e-01]
 [ 1.00000000e+00  9.93240444e-01  1.03854286e-01  9.91334328e-03
  -3.21932812e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  5.73669657e-01
   3.03943243e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00  1.03854286e-01
   1.03854286e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.94592523e-01
  -9.94592523e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89664269e-12
  -4.89704651e-12]]",[ 0.04204266 -1.46675444  0.10826388 -0.61774601  2.17873756  3.03216737],0.0,[0.111 0.027 0.01  0.005 0.06 ],0.06,0.075,0.213
21391,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,2,6.447046995162964,True,0.617,"[[ 0.00000000e+00  3.63154952e-01  9.75572533e-01 -8.69867345e-03
  -3.02422605e-01]
 [ 1.00000000e+00  8.84405260e-01 -2.19677568e-01  1.95875074e-03
   6.80989471e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.33703915e-01
   1.76109599e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.19677568e-01
  -2.19677568e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.75572533e-01
  -9.75572533e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89662760e-12
  -4.89662917e-12]]",[ 0.34714158 -1.79228028  0.00887456 -0.44461702  2.00973236 -2.91847564],0.0,[0.036 0.041 0.111 0.003 0.051],0.111,0.165,0.242
21392,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,3,1.542287826538086,True,0.632,"[[ 0.00000000e+00  4.74111982e-01  9.49152804e-01 -9.03538071e-02
  -2.94235284e-01]
 [ 1.00000000e+00  9.21188726e-01 -3.14815747e-01  2.99686217e-02
   9.75921902e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  6.65060739e-01
  -1.16699660e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.14815747e-01
  -3.14815747e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.49152804e-01
  -9.49152804e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89663372e-12
  -4.89642701e-12]]",[ 0.49493196 -1.89105885  0.05854604 -0.31189456  1.8864554  -2.83012607],0.0,[0.014 0.045 0.046 0.001 0.045],0.046,0.092,0.151
21393,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,4,1.852530002593994,True,0.5329999999999999,"[[ 0.00000000e+00  7.76257297e-01  7.72418806e-01 -1.49893788e-01
  -2.39436299e-01]
 [ 1.00000000e+00  6.92153006e-01 -6.35113524e-01  1.23248646e-01
   1.96874066e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  6.93629876e-01
   3.29558253e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.35113524e-01
  -6.35113524e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.72418806e-01
  -7.72418806e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89664768e-12
  -4.89672192e-12]]",[ 0.8066883  -2.25895181  0.03401363 -0.16637336  1.72653858 -2.4612083 ],0.0,[0.001 0.065 0.075 0.    0.038],0.075,0.113,0.17900000000000002
21394,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,5,1.916332006454468,True,0.618,"[[ 0.00000000e+00  7.04844214e-01  8.84570696e-01 -2.44712232e-01
  -2.74206897e-01]
 [ 1.00000000e+00  9.93735932e-01 -4.66406136e-01  1.29029016e-01
   1.44580619e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.96555451e-01
  -2.64996402e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.66406136e-01
  -4.66406136e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.84570696e-01
  -8.84570696e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89664343e-12
  -4.89619456e-12]]",[ 0.68782974 -2.0560199   0.2112179  -0.04765157  1.62699628 -2.6596006 ],0.0,[0.001 0.054 0.021 0.    0.034],0.034,0.055000000000000014,0.11
21395,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,6,1.8237409591674805,True,0.621,"[[ 0.00000000e+00  6.31839082e-01  8.88459661e-01 -3.01241307e-01
  -2.75410824e-01]
 [ 1.00000000e+00  8.74516643e-01 -4.58954715e-01  1.55613276e-01
   1.42269933e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.96542125e-01
  -2.85385851e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.58954715e-01
  -4.58954715e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.88459661e-01
  -8.88459661e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89663847e-12
  -4.89664693e-12]]",[ 0.66058278 -2.04761465  0.07041616  0.04154528  1.53845717 -2.67371397],0.0,[0.002 0.053 0.035 0.    0.03 ],0.035,0.065,0.12
21396,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,7,1.642354965209961,True,0.52,"[[ 0.00000000e+00  7.65967838e-01  7.58981924e-01 -3.43281630e-01
  -2.35265111e-01]
 [ 1.00000000e+00  6.47132815e-01 -6.51111695e-01  2.94492763e-01
   2.01828081e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.81410915e-01
  -3.96904444e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.51111695e-01
  -6.51111695e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.58981924e-01
  -7.58981924e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89661697e-12
  -4.89662852e-12]]",[ 0.73049743 -2.27984456  0.00848181  0.20473829  1.37886176 -2.42757494],0.0,[0.    0.066 0.111 0.001 0.024],0.111,0.136,0.202
21397,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,8,1.8363010883331297,True,0.588,"[[ 0.00000000e+00  7.25654085e-01  8.56253323e-01 -3.82132614e-01
  -2.65427272e-01]
 [ 1.00000000e+00  8.93114390e-01 -5.16556140e-01  2.30531016e-01
   1.60125611e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.83747289e-01
  -2.85517363e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.16556140e-01
  -5.16556140e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.56253323e-01
  -8.56253323e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89665475e-12
  -4.89683294e-12]]",[ 0.71269916 -2.11362036  0.15582595  0.19596277  1.38404392 -2.60201117],0.0,[0.    0.057 0.    0.    0.024],0.024,0.024,0.081
21398,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,9,1.5321979522705078,True,0.598,"[[ 0.00000000e+00  6.05444055e-01  9.18408357e-01 -5.21429228e-01
  -2.84702424e-01]
 [ 1.00000000e+00  1.00103908e+00 -3.95633783e-01  2.24622322e-01
   1.22644678e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.49138522e-01
  -1.67710512e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.95633783e-01
  -3.95633783e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.18408357e-01
  -9.18408357e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89664787e-12
  -4.89664516e-12]]",[ 0.63480615 -1.97755416  0.20975826  0.37709943  1.19910694 -2.72941327],0.0,[0.003 0.05  0.02  0.002 0.018],0.02,0.04,0.093
21399,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_3,10,1.8511440753936768,True,0.419,"[[ 0.00000000e+00  8.94368325e-01  6.36464952e-01 -3.48169603e-01
  -1.97301594e-01]
 [ 1.00000000e+00  5.30573201e-01 -7.71305623e-01  4.21932381e-01
   2.39101663e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.57070458e-01
  -1.57343121e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.71305623e-01
  -7.71305623e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.36464952e-01
  -6.36464952e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89665648e-12
  -4.89649987e-12]]",[ 0.87972424 -2.4516863   0.07045211  0.34545983  1.23041211 -2.26109266],0.0,[0.004 0.076 0.035 0.002 0.019],0.035,0.056000000000000015,0.136
21400,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,1,4.050729990005493,True,0.419,"[[ 0.00000000e+00  2.64147625e-01  9.94354121e-01  4.88790126e-02
  -5.07096057e-01]
 [ 1.00000000e+00  9.67427865e-01 -1.06112593e-01 -5.21612843e-03
   5.41148034e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  4.26172749e-01
   5.01771431e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.06112593e-01
  -1.06112593e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.94354121e-01
  -9.94354121e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89663753e-12
  -4.89663518e-12]]",[ 0.2528088  -1.67710907  0.26382252 -0.92523106  2.48618857 -3.02618598],0.0,[0.055 0.036 0.072 0.011 0.078],0.078,0.16099999999999998,0.252
21401,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,2,1.9184019565582275,True,0.493,"[[ 0.00000000e+00  2.15866454e-01  9.97916469e-01 -1.44714207e-02
  -5.08920643e-01]
 [ 1.00000000e+00  8.58918465e-01 -6.45191504e-02  9.35633184e-04
   3.29036833e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.98605815e-01
   4.13841502e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.45191504e-02
  -6.45191504e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.97916469e-01
  -9.97916469e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89664213e-12
  -4.89694570e-12]]",[ 0.18889654 -1.63536032  0.07245059 -0.78642263  2.34910433 -3.0809182 ],0.0,[0.07  0.034 0.033 0.008 0.07 ],0.07,0.11100000000000003,0.215
21402,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,3,1.7361700534820557,True,0.509,"[[ 0.00000000e+00  4.17168237e-01  9.64087270e-01 -4.89070651e-02
  -4.91671503e-01]
 [ 1.00000000e+00  9.11896365e-01 -2.65585648e-01  1.34728618e-02
   1.35445098e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  5.24573212e-01
  -3.70931293e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.65585648e-01
  -2.65585648e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.64087270e-01
  -9.64087270e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89662476e-12
  -4.89663171e-12]]",[ 0.43769154 -1.83960766  0.16536836 -0.71561587  2.29368543 -2.87338802],0.0,[0.022 0.043 0.001 0.006 0.067],0.067,0.07400000000000001,0.139
21403,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,4,1.7395389080047607,True,0.505,"[[ 0.00000000e+00  6.86318010e-01  8.22440902e-01 -1.42664416e-01
  -4.19420020e-01]
 [ 1.00000000e+00  7.11005718e-01 -5.68850563e-01  9.86754592e-02
   2.90096607e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.08260983e-01
  -5.55029159e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.68850563e-01
  -5.68850563e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.22440902e-01
  -8.22440902e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89662828e-12
  -4.89659702e-12]]",[ 0.70025018 -2.17590391  0.06691159 -0.50147751  2.08315698 -2.54551601],0.0,[0.001 0.06  0.038 0.003 0.055],0.055,0.096,0.157
21404,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,5,1.9093751907348635,True,0.574,"[[ 0.00000000e+00  6.98766546e-01  8.83054689e-01 -2.19725045e-01
  -4.50333988e-01]
 [ 1.00000000e+00  9.73957399e-01 -4.69270089e-01  1.16765578e-01
   2.39315043e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.44207746e-01
  -5.25444944e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.69270089e-01
  -4.69270089e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.83054689e-01
  -8.83054689e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89663697e-12
  -4.89661783e-12]]",[ 0.67328485 -2.05926035  0.24376014 -0.38231589  1.96341524 -2.6598628 ],0.0,[0.001 0.054 0.049 0.002 0.049],0.049,0.1,0.15500000000000005
21405,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,6,1.7464089393615725,True,0.585,"[[ 0.00000000e+00  6.75340288e-01  8.72794950e-01 -2.70494899e-01
  -4.45111881e-01]
 [ 1.00000000e+00  8.79829913e-01 -4.88087057e-01  1.51266983e-01
   2.48916825e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  6.74778987e-01
   3.97840733e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.88087057e-01
  -4.88087057e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.72794950e-01
  -8.72794950e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89666192e-12
  -4.89659355e-12]]",[ 0.67966096 -2.08069299  0.12275697 -0.28985075  1.8528462  -2.63891099],0.0,[0.001 0.055 0.004 0.001 0.043],0.043,0.048,0.10400000000000001
21406,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,7,1.838886022567749,True,0.541,"[[ 0.00000000e+00  7.53301820e-01  7.78748400e-01 -3.31989341e-01
  -3.97135235e-01]
 [ 1.00000000e+00  6.80069901e-01 -6.27336376e-01  2.67440665e-01
   3.19920246e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  7.00869066e-01
   5.88568031e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.27336376e-01
  -6.27336376e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.78748400e-01
  -7.78748400e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89661595e-12
  -4.89691621e-12]]","[ 7.84125820e-01 -2.24892442e+00  1.30791619e-03 -1.19792893e-01
  1.67904841e+00 -2.46790653e+00]",0.0,[0.    0.064 0.123 0.    0.036],0.12300000000000001,0.159,0.223
21407,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,8,2.02099609375,True,0.569,"[[ 0.00000000e+00  8.45143379e-01  8.15005095e-01 -3.70433029e-01
  -4.15623887e-01]
 [ 1.00000000e+00  9.12576927e-01 -5.79453791e-01  2.63371142e-01
   2.95501020e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  7.03794712e-01
   5.99426989e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.79453791e-01
  -5.79453791e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.15005095e-01
  -8.15005095e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89664989e-12
  -4.89668202e-12]]",[ 0.84071926 -2.18885467  0.22968167 -0.0792953   1.63833789 -2.52997884],0.0,[0.002 0.061 0.035 0.    0.034],0.035,0.069,0.132
21408,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,9,1.4354088306427002,True,0.612,"[[ 0.00000000e+00  7.30939397e-01  8.74472611e-01 -4.55053383e-01
  -4.45975587e-01]
 [ 1.00000000e+00  9.87860820e-01 -4.85074894e-01  2.52420680e-01
   2.47385176e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  6.97402934e-01
  -2.52008837e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.85074894e-01
  -4.85074894e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -8.74472611e-01
  -8.74472611e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89663996e-12
  -4.89686069e-12]]",[ 0.76660753 -2.07724514  0.22101465  0.01483037  1.56090732 -2.62665232],0.0,[0.    0.055 0.028 0.    0.031],0.031,0.059000000000000004,0.114
21409,_roll_z_0_1_pris_y_0_3_pitch_x_0_7_pitch_y_0_5,10,2.052165985107422,True,0.436,"[[ 0.00000000e+00  8.80327788e-01  6.23544443e-01 -3.31046836e-01
  -3.17992696e-01]
 [ 1.00000000e+00  4.97479557e-01 -7.81787904e-01  4.15060089e-01
   3.98693062e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  6.94738320e-01
  -4.94854509e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.81787904e-01
  -7.81787904e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.23544443e-01
  -6.23544443e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89663598e-12
  -4.89663777e-12]]",[ 0.90154151 -2.46832434  0.00369191  0.02991215  1.55058736 -2.24761374],0.0,[0.005 0.077 0.119 0.    0.03 ],0.11900000000000001,0.149,0.231
24510,_roll_z_0_1_pris_y_0_5_pitch_x_0_5_pitch_y_0_3,1,3.9438788890838623,True,0.361,"[[ 0.00000000e+00  3.27323586e-01  9.85713445e-01  3.01044268e-02
  -3.05559213e-01]
 [ 1.00000000e+00  9.65661036e-01 -1.68431006e-01 -5.14400907e-03
   5.22115690e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  3.68857289e-01
   2.74219934e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.68431006e-01
  -1.68431006e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.85713445e-01
  -9.85713445e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89661368e-12
  -4.89660730e-12]]",[ 0.34971695 -1.74003404  0.13813922 -0.74920553  2.31115594 -2.97099019],0.0,[0.036 0.038 0.025 0.007 0.068],0.068,0.1,0.17400000000000002
24511,_roll_z_0_1_pris_y_0_5_pitch_x_0_5_pitch_y_0_3,2,1.5391879081726074,True,0.365,"[[ 0.00000000e+00  4.39383263e-01  9.55140896e-01  1.23466148e-02
  -2.96084996e-01]
 [ 1.00000000e+00  8.76823825e-01 -2.96151765e-01 -3.82820147e-03
   9.18043554e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89669416e-12  3.79364681e-01
  -2.37391439e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.96151765e-01
  -2.96151765e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.55140896e-01
  -9.55140896e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89664055e-12
  -4.89664559e-12]]",[ 0.44524855 -1.87145748  0.08824974 -0.70211619  2.28057038 -2.84490761],0.0,[0.021 0.044 0.052 0.006 0.066],0.066,0.124,0.18899999999999997
24512,_roll_z_0_1_pris_y_0_5_pitch_x_0_5_pitch_y_0_3,3,1.7197039127349854,True,0.434,"[[ 0.00000000e+00  4.73766636e-01  9.51328388e-01 -1.01160859e-01
  -2.94895498e-01]
 [ 1.00000000e+00  9.43307777e-01 -3.08179003e-01  3.27706533e-02
   9.55302098e-02]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.59908250e-01
   3.25944851e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.08179003e-01
  -3.08179003e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.51328388e-01
  -9.51328388e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89663578e-12
  -4.89683294e-12]]",[ 0.45947891 -1.8840746   0.08349215 -0.41948798  1.97976976 -2.8376761 ],0.0,[0.019 0.045 0.055 0.002 0.05 ],0.055,0.107,0.171
24513,_roll_z_0_1_pris_y_0_5_pitch_x_0_5_pitch_y_0_3,4,1.8339691162109373,True,0.348,"[[ 0.00000000e+00  8.66308681e-01  7.23591297e-01 -1.26568635e-01
  -2.24297025e-01]
 [ 1.00000000e+00  6.76374994e-01 -6.90228684e-01  1.20732937e-01
   2.13955365e-01]
 [ 0.00000000e+00  0.00000000e+00  4.89663865e-12  4.85147754e-01
   3.73448017e-03]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.90228684e-01
  -6.90228684e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.23591297e-01
  -7.23591297e-01]
 [ 0.00000000e+00  1.00000000e+00  0.00000000e+00 -4.89665682e-12
  -4.89658314e-12]]",[ 0.85530394 -2.33260137  0.1022224  -0.27351809  1.83226742 -2.38374014],0.0,[0.002 0.069 0.044 0.001 0.043],0.044000000000000004,0.08800000000000001,0.159
